"","date","open","high","low","close","volume","adjclose","highesthigh","lowestlow","month","quarter","year","weekday","close.1","higherclose","lowerclose","gapup","gapdown","high.1","higherhigh","low.1","lowerlow","lowerhigh","higherlow","open.1","higheropen","loweropen","bagapup","bagapdown","truerange","atr","vma","atr20","sepoc","sepol","sepoh","sepcl","sepch","sepocabs","highsep","net","net2","netreturn","netreturn2","netreturn3","netreturn4","netreturn5","atr3","volratio","highesthigh2","lowestlow2","sepoc2","open.2","highesthigh3","lowestlow3","sepoc3","open.3","highesthigh4","lowestlow4","sepoc4","netup","range","rangeratio","highrange","bigup","netdown","bigdown","month.1","quarter.1","year.1","weekday.1","higherclose.1","lowerclose.1","higherhigh.1","lowerlow.1","lowerhigh.1","higherlow.1","truerange.1","atr.1","vma.1","atr20.1","sepoc.1","sepol.1","sepoh.1","sepcl.1","sepch.1","highsep.1","net.1","net2.1","netreturn.1","netreturn2.1","netreturn3.1","netreturn4.1","netreturn5.1","volratio.1","sepoc2.1","sepoc3.1","sepoc4.1","bigup.1","bigdown.1"
"117","13-04-19",769.16,803.44,766.26,799.87,5803200,799.87,844,636,"Apr","2Q","2013","Fri",765.91,TRUE,FALSE,TRUE,FALSE,785.8,TRUE,761.26,FALSE,FALSE,TRUE,785.35,FALSE,TRUE,FALSE,FALSE,37.1800000000001,12.1777586206897,2296291.45299145,13.504,82.5981710597095,7.79989241527696,92.200107584723,90.3980634749864,9.60193652501357,82.5981710597095,TRUE,33.96,17.3100000000001,4.43394132469872,2.21197096708241,0.819289864754147,2.29432302124233,1.24295930637301,24.82,1.83797393364929,803.44,761.26,34.4238975817922,786.75,803.44,761.26,31.1047889995258,786.59,803.44,761.26,31.4841156946419,TRUE,37.1800000000001,2.75325829383886,TRUE,TRUE,FALSE,FALSE,4,2,2,5,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,24.54,11.960347826087,2266059.48275862,11.9985,-79.2176039119808,98.1662591687044,1.83374083129557,18.9486552567237,81.0513447432763,TRUE,-16.65,-27.46,-2.12763238601513,-3.46118456709984,-2.04877674472139,-3.05550281627744,-3.09720517719101,1.37128252142629,-70.4530087897228,-59.5279217040877,-56.0716284275324,FALSE,TRUE
"118","13-04-22",800.6,803.96,775,800.11,2883400,800.11,844,636,"Apr","2Q","2013","Mon",799.87,TRUE,FALSE,TRUE,FALSE,803.44,TRUE,766.26,FALSE,FALSE,TRUE,769.16,TRUE,FALSE,FALSE,FALSE,28.96,12.3211965811966,2301266.94915254,14.672,-1.69198895027627,88.3977900552486,11.6022099447514,86.7058011049723,13.2941988950277,1.69198895027627,FALSE,0.240000000000009,34.2,0.0300048757923221,4.46527659907823,2.24263954201596,0.849540567452767,2.32501630580744,30.2266666666667,2.06015994183933,803.96,766.26,82.0954907161804,785.35,803.96,761.26,34.5667447306791,786.75,803.96,761.26,31.288056206089,TRUE,28.96,1.97382769901854,TRUE,FALSE,FALSE,FALSE,4,2,2,6,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,37.1800000000001,12.1777586206897,2296291.45299145,13.504,82.5981710597095,7.79989241527696,92.200107584723,90.3980634749864,9.60193652501357,TRUE,33.96,17.3100000000001,4.43394132469872,2.21197096708241,0.819289864754147,2.29432302124233,1.24295930637301,1.83797393364929,34.4238975817922,31.1047889995258,31.4841156946419,TRUE,FALSE
"119","13-04-23",801,815.5,800.36,807.9,2292300,807.9,844,636,"Apr","2Q","2013","Tue",800.11,TRUE,FALSE,TRUE,FALSE,803.96,TRUE,775,FALSE,FALSE,TRUE,800.6,TRUE,FALSE,FALSE,FALSE,15.14,12.3450847457627,2301191.59663866,14.8085,45.5746367239101,4.22721268163796,95.772787318362,49.801849405548,50.198150594452,45.5746367239101,FALSE,7.78999999999996,8.02999999999997,0.973616127782417,1.00391313588457,5.48236737997938,3.23809037006748,1.83142795921196,27.0933333333334,1.82957985841465,815.5,775,18.0246913580246,769.16,815.5,766.26,78.6758732737612,785.35,815.5,761.26,41.5744837758111,TRUE,15.14,1.02238579194381,FALSE,FALSE,FALSE,FALSE,4,2,2,2,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,28.96,12.3211965811966,2301266.94915254,14.672,-1.69198895027627,88.3977900552486,11.6022099447514,86.7058011049723,13.2941988950277,FALSE,0.240000000000009,34.2,0.0300048757923221,4.46527659907823,2.24263954201596,0.849540567452767,2.32501630580744,2.06015994183933,82.0954907161804,34.5667447306791,31.288056206089,FALSE,FALSE
"120","13-04-24",808.11,818,808,813.45,1829100,813.45,844,636,"Apr","2Q","2013","Wed",807.9,TRUE,FALSE,TRUE,FALSE,815.5,TRUE,800.36,FALSE,FALSE,TRUE,801,TRUE,FALSE,FALSE,FALSE,10,12.3253781512605,2297257.5,14.998,53.4000000000003,1.10000000000014,98.8999999999999,54.5000000000005,45.4999999999995,53.4000000000003,FALSE,5.55000000000007,13.34,0.686966208689199,1.66727075027184,1.69777588858191,6.20699560000524,3.94730116540587,18.0333333333333,1.20238253989421,818,800.36,70.5782312925173,800.6,818,775,29.8837209302326,769.16,818,766.26,85.6010823347508,TRUE,10,0.666755567408987,FALSE,FALSE,FALSE,FALSE,4,2,2,3,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,15.14,12.3450847457627,2301191.59663866,14.8085,45.5746367239101,4.22721268163796,95.772787318362,49.801849405548,50.198150594452,FALSE,7.78999999999996,8.02999999999997,0.973616127782417,1.00391313588457,5.48236737997938,3.23809037006748,1.83142795921196,1.82957985841465,18.0246913580246,78.6758732737612,41.5744837758111,FALSE,FALSE
"121","13-04-25",816.25,816.47,807.63,809.1,1992200,809.1,844,636,"Apr","2Q","2013","Thu",813.45,FALSE,TRUE,TRUE,FALSE,818,FALSE,808,TRUE,TRUE,FALSE,808.11,TRUE,FALSE,FALSE,FALSE,8.84000000000003,12.2963333333333,2294736.36363636,15.117,-80.8823529411759,97.5113122171943,2.48868778280573,16.6289592760183,83.3710407239817,80.8823529411759,TRUE,-4.35000000000002,1.20000000000005,-0.534759358288772,0.148533234311188,1.12359550561798,1.15393751484616,5.63904375187685,11.3266666666667,0.749266829838371,818,807.63,9.54676952748321,801,818,800.36,45.9183673469389,800.6,818,775,19.7674418604651,FALSE,8.84000000000003,0.58477211086856,FALSE,FALSE,TRUE,FALSE,4,2,2,4,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,10,12.3253781512605,2297257.5,14.998,53.4000000000003,1.10000000000014,98.8999999999999,54.5000000000005,45.4999999999995,FALSE,5.55000000000007,13.34,0.686966208689199,1.66727075027184,1.69777588858191,6.20699560000524,3.94730116540587,1.20238253989421,70.5782312925173,29.8837209302326,85.6010823347508,FALSE,FALSE
"122","13-04-26",807.6,807.74,796.58,801.42,2487700,801.42,844,636,"Apr","2Q","2013","Fri",809.1,FALSE,TRUE,FALSE,TRUE,816.47,FALSE,807.63,TRUE,TRUE,FALSE,816.25,FALSE,TRUE,FALSE,TRUE,11.16,12.2869421487603,2296318.03278689,15.0715,-55.3763440860222,98.7455197132618,1.25448028673823,43.3691756272395,56.6308243727605,55.3763440860222,FALSE,-7.68000000000006,-12.0300000000001,-0.949202817945871,-1.47888622533654,-0.802079465280359,0.163727487470466,0.193781489492029,10,0.663503964436187,816.47,796.58,-74.5600804424336,808.11,818,796.58,-31.2324929971992,801,818,796.58,1.9607843137253,FALSE,11.16,0.740470424310782,FALSE,FALSE,TRUE,FALSE,4,2,2,5,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,8.84000000000003,12.2963333333333,2294736.36363636,15.117,-80.8823529411759,97.5113122171943,2.48868778280573,16.6289592760183,83.3710407239817,TRUE,-4.35000000000002,1.20000000000005,-0.534759358288772,0.148533234311188,1.12359550561798,1.15393751484616,5.63904375187685,0.749266829838371,9.54676952748321,45.9183673469389,19.7674418604651,FALSE,FALSE
"123","13-04-29",803.25,822.7,803,819.06,2300800,819.06,844,636,"Apr","2Q","2013","Mon",801.42,TRUE,FALSE,TRUE,FALSE,807.74,TRUE,796.58,FALSE,FALSE,TRUE,807.6,FALSE,TRUE,FALSE,FALSE,19.7,12.3477049180328,2296354.47154472,15.6065,80.2538071065985,1.26903553299492,98.7309644670051,81.5228426395934,18.4771573604066,80.2538071065985,TRUE,17.64,9.95999999999992,2.20109305981881,1.23099740452353,0.689655172413772,1.38135907909394,2.36842434165301,13.2333333333333,0.847937291085979,822.7,796.58,43.8744257274116,816.25,822.7,796.58,10.7580398162326,808.11,822.7,796.58,41.9218989280242,TRUE,19.7,1.2622945567552,FALSE,FALSE,FALSE,FALSE,4,2,2,6,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,11.16,12.2869421487603,2296318.03278689,15.0715,-55.3763440860222,98.7455197132618,1.25448028673823,43.3691756272395,56.6308243727605,FALSE,-7.68000000000006,-12.0300000000001,-0.949202817945871,-1.47888622533654,-0.802079465280359,0.163727487470466,0.193781489492029,0.663503964436187,-74.5600804424336,-31.2324929971992,1.9607843137253,FALSE,FALSE
"124","13-04-30",819,827.64,817.68,824.57,2306700,824.57,844,636,"Apr","2Q","2013","Tue",819.06,TRUE,FALSE,FALSE,TRUE,822.7,TRUE,803,FALSE,FALSE,TRUE,803.25,TRUE,FALSE,FALSE,FALSE,9.96000000000004,12.3282926829268,2296437.90322581,15.4755,55.9236947791168,13.2530120481932,86.7469879518068,69.17670682731,30.82329317269,55.9236947791168,FALSE,5.5100000000001,23.1500000000001,0.672722389080183,2.88862269471688,1.91200098875295,1.36701702624624,2.06337417997278,13.6066666666667,0.879239227596308,827.64,803,86.5259740259743,807.6,827.64,796.58,54.6361880231811,816.25,827.64,796.58,26.7868641339345,TRUE,9.96000000000004,0.643597945139092,FALSE,FALSE,FALSE,FALSE,4,2,2,2,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,19.7,12.3477049180328,2296354.47154472,15.6065,80.2538071065985,1.26903553299492,98.7309644670051,81.5228426395934,18.4771573604066,TRUE,17.64,9.95999999999992,2.20109305981881,1.23099740452353,0.689655172413772,1.38135907909394,2.36842434165301,0.847937291085979,43.8744257274116,10.7580398162326,41.9218989280242,FALSE,FALSE
"125","13-05-01",823.26,824.72,816.36,820.43,1455000,820.43,844,636,"May","2Q","2013","Wed",824.57,FALSE,TRUE,FALSE,TRUE,827.64,FALSE,817.68,TRUE,TRUE,FALSE,819,TRUE,FALSE,FALSE,FALSE,8.36000000000001,12.2962903225807,2289706.4,15.217,-33.8516746411488,82.5358851674637,17.4641148325363,48.6842105263149,51.3157894736851,33.8516746411488,FALSE,-4.1400000000001,1.37,-0.502079871933259,0.167264913437348,2.37203962965735,1.40032134470398,0.858073636978296,12.6733333333334,0.832840463516682,827.64,816.36,12.6773049645386,803.25,827.64,803,69.7240259740258,807.6,827.64,796.58,41.3071474565356,FALSE,8.36000000000001,0.549385555628573,FALSE,FALSE,TRUE,FALSE,4,2,2,3,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,9.96000000000004,12.3282926829268,2296437.90322581,15.4755,55.9236947791168,13.2530120481932,86.7469879518068,69.17670682731,30.82329317269,FALSE,5.5100000000001,23.1500000000001,0.672722389080183,2.88862269471688,1.91200098875295,1.36701702624624,2.06337417997278,0.879239227596308,86.5259740259743,54.6361880231811,26.7868641339345,FALSE,FALSE
"126","13-05-02",820.1,834.55,819.05,829.61,2018300,829.61,844,636,"May","2Q","2013","Thu",820.43,TRUE,FALSE,FALSE,TRUE,824.72,TRUE,816.36,FALSE,FALSE,TRUE,823.26,FALSE,TRUE,FALSE,FALSE,15.5,12.32192,2287552.38095238,15.2695,61.3548387096774,6.77419354838754,93.2258064516125,68.1290322580649,31.8709677419351,61.3548387096774,FALSE,9.18000000000006,5.03999999999996,1.11892544153676,0.611227670179604,1.28806192464532,3.5175064260937,2.53491533802992,11.2733333333333,0.738290928539463,834.55,816.36,34.9092908191316,819,834.55,816.36,58.3287520615726,803.25,834.55,803,83.5499207606975,TRUE,15.5,1.01509545171747,FALSE,FALSE,FALSE,FALSE,5,2,2,4,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,8.36000000000001,12.2962903225807,2289706.4,15.217,-33.8516746411488,82.5358851674637,17.4641148325363,48.6842105263149,51.3157894736851,FALSE,-4.1400000000001,1.37,-0.502079871933259,0.167264913437348,2.37203962965735,1.40032134470398,0.858073636978296,0.832840463516682,12.6773049645386,69.7240259740258,41.3071474565356,FALSE,FALSE
"127","13-05-03",836.96,846.8,836,845.72,2512600,845.72,846.8,636,"May","2Q","2013","Fri",829.61,TRUE,FALSE,TRUE,FALSE,834.55,TRUE,819.05,FALSE,FALSE,TRUE,820.1,TRUE,FALSE,TRUE,FALSE,12.25,12.3213492063492,2289324.40944882,15.137,81.1111111111114,8.88888888888926,91.1111111111107,90.0000000000006,9.99999999999936,81.1111111111114,TRUE,16.11,25.2900000000001,1.94187630332325,3.08252989286106,2.56497325878942,3.2549507972554,5.52768835317312,12.0366666666667,0.795181784149214,846.8,819.05,92.3243243243243,823.26,846.8,816.36,73.7844940867282,819,846.8,816.36,87.7792378449411,TRUE,10.8,0.713483517209483,FALSE,FALSE,FALSE,FALSE,5,2,2,5,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,15.5,12.32192,2287552.38095238,15.2695,61.3548387096774,6.77419354838754,93.2258064516125,68.1290322580649,31.8709677419351,FALSE,9.18000000000006,5.03999999999996,1.11892544153676,0.611227670179604,1.28806192464532,3.5175064260937,2.53491533802992,0.738290928539463,34.9092908191316,58.3287520615726,83.5499207606975,FALSE,FALSE
"128","13-05-06",848.26,861.85,848.26,861.55,2141300,861.55,861.85,636,"May","2Q","2013","Mon",845.72,TRUE,FALSE,TRUE,FALSE,846.8,TRUE,836,FALSE,FALSE,TRUE,836.96,TRUE,FALSE,TRUE,FALSE,15.0500000000001,12.3428346456693,2288167.96875,15.332,97.7924944812357,0,100,97.7924944812357,2.20750551876429,97.7924944812357,TRUE,15.8299999999999,31.9399999999999,1.87177789339261,3.85000180807848,5.01200589934547,4.48476175461148,5.18765414011184,14.2666666666667,0.930515697017132,861.85,836,95.1257253384909,820.1,861.85,819.05,96.8457943925231,823.26,861.85,816.36,84.1723455704549,TRUE,13.59,0.886381424471694,FALSE,FALSE,FALSE,FALSE,5,2,2,6,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,12.25,12.3213492063492,2289324.40944882,15.137,81.1111111111114,8.88888888888926,91.1111111111107,90.0000000000006,9.99999999999936,TRUE,16.11,25.2900000000001,1.94187630332325,3.08252989286106,2.56497325878942,3.2549507972554,5.52768835317312,0.795181784149214,92.3243243243243,73.7844940867282,87.7792378449411,FALSE,FALSE
"129","13-05-07",863.01,863.87,850.67,857.23,1959000,857.23,863.87,636,"May","2Q","2013","Tue",861.55,FALSE,TRUE,TRUE,FALSE,861.85,TRUE,848.26,FALSE,FALSE,TRUE,848.26,TRUE,FALSE,TRUE,FALSE,13.2,12.34953125,2285616.27906977,15.46,-43.7878787878784,93.4848484848484,6.5151515151516,49.69696969697,50.30303030303,43.7878787878784,FALSE,-4.31999999999994,11.51,-0.501421855957274,1.36097053398287,3.32927520160076,4.48545275038701,3.96085232302896,13.5,0.873221216041398,863.87,848.26,57.4631646380527,836.96,863.87,836,72.7305346250448,820.1,863.87,819.05,82.842481035252,FALSE,13.2,0.853816300129368,FALSE,FALSE,TRUE,FALSE,5,2,2,2,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,15.0500000000001,12.3428346456693,2288167.96875,15.332,97.7924944812357,0,100,97.7924944812357,2.20750551876429,TRUE,15.8299999999999,31.9399999999999,1.87177789339261,3.85000180807848,5.01200589934547,4.48476175461148,5.18765414011184,0.930515697017132,95.1257253384909,96.8457943925231,84.1723455704549,FALSE,FALSE
"130","13-05-08",857,873.88,852.91,873.63,2468300,873.63,873.88,636,"May","2Q","2013","Wed",857.23,TRUE,FALSE,FALSE,TRUE,863.87,TRUE,850.67,FALSE,FALSE,TRUE,863.01,FALSE,TRUE,FALSE,FALSE,20.97,12.4163565891473,2287021.53846154,15.691,79.3037672865998,19.5040534096329,80.4959465903671,98.8078206962327,1.19217930376728,79.3037672865998,TRUE,16.4,12.08,1.91313883088553,1.40212407869538,3.30014662063094,5.30610768915514,6.48440451958121,16.4066666666667,1.04561000998449,873.88,850.67,45.7561395950021,848.26,873.88,848.26,99.024199843872,836.96,873.88,836,96.8057022175289,TRUE,20.97,1.33643489898668,FALSE,FALSE,FALSE,FALSE,5,2,2,3,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,13.2,12.34953125,2285616.27906977,15.46,-43.7878787878784,93.4848484848484,6.5151515151516,49.69696969697,50.30303030303,FALSE,-4.31999999999994,11.51,-0.501421855957274,1.36097053398287,3.32927520160076,4.48545275038701,3.96085232302896,0.873221216041398,57.4631646380527,72.7305346250448,82.842481035252,FALSE,FALSE
"131","13-05-09",870.84,879.66,868.23,871.48,2200600,871.48,879.66,636,"May","2Q","2013","Thu",873.63,FALSE,TRUE,FALSE,TRUE,873.88,TRUE,852.91,FALSE,FALSE,TRUE,857,TRUE,FALSE,FALSE,FALSE,11.4299999999999,12.4087692307692,2286361.83206107,15.8105,5.59930008748897,22.8346456692916,77.1653543307084,28.4339457567805,71.5660542432195,5.59930008748897,FALSE,-2.14999999999998,14.25,-0.246099607385275,1.66233099634872,1.15257384945737,3.04592536536916,5.04694977157942,15.2,0.961386420416811,879.66,852.91,54.1308411214954,863.01,879.66,850.67,29.2169713694378,848.26,879.66,848.26,73.9490445859874,FALSE,11.4299999999999,0.722937288510796,FALSE,FALSE,TRUE,FALSE,5,2,2,4,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,20.97,12.4163565891473,2287021.53846154,15.691,79.3037672865998,19.5040534096329,80.4959465903671,98.8078206962327,1.19217930376728,TRUE,16.4,12.08,1.91313883088553,1.40212407869538,3.30014662063094,5.30610768915514,6.48440451958121,1.04561000998449,45.7561395950021,99.024199843872,96.8057022175289,FALSE,FALSE
"132","13-05-10",875.31,880.54,872.16,880.23,1897700,880.23,880.54,636,"May","2Q","2013","Fri",871.48,TRUE,FALSE,TRUE,FALSE,879.66,TRUE,868.23,FALSE,FALSE,TRUE,870.84,TRUE,FALSE,FALSE,FALSE,8.38,12.3780152671756,2283417.42424242,15.771,58.7112171837718,37.5894988066823,62.4105011933177,96.3007159904541,3.69928400954589,58.7112171837718,FALSE,8.75,6.60000000000002,1.00403910588884,0.755468562205963,2.6830605555102,2.16818524751901,4.08054675306249,13.5933333333333,0.861919556992791,880.54,868.23,76.2794476035746,857,880.54,852.91,84.0752804922187,863.01,880.54,850.67,57.6498158687647,TRUE,8.38,0.531355018705218,FALSE,FALSE,FALSE,FALSE,5,2,2,5,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,11.4299999999999,12.4087692307692,2286361.83206107,15.8105,5.59930008748897,22.8346456692916,77.1653543307084,28.4339457567805,71.5660542432195,FALSE,-2.14999999999998,14.25,-0.246099607385275,1.66233099634872,1.15257384945737,3.04592536536916,5.04694977157942,0.961386420416811,54.1308411214954,29.2169713694378,73.9490445859874,FALSE,FALSE
"133","13-05-13",878.89,882.47,873.38,877.53,1448500,877.53,882.47,636,"May","2Q","2013","Mon",880.23,FALSE,TRUE,FALSE,TRUE,880.54,TRUE,872.16,FALSE,FALSE,TRUE,875.31,TRUE,FALSE,FALSE,FALSE,9.09000000000003,12.3531060606061,2277139.84962406,15.2265,-14.9614961496151,60.6160616061603,39.3839383938397,45.6545654565452,54.3454345434548,14.9614961496151,FALSE,-2.70000000000005,6.04999999999995,-0.306738011656049,0.694221324643141,0.446413241303523,2.36809257725463,1.8547965875457,9.63333333333333,0.632668921507458,882.47,872.16,21.5324927255094,870.84,882.47,868.23,46.9803370786512,857,882.47,852.91,69.4519621109605,FALSE,9.09000000000003,0.596985518668113,FALSE,FALSE,TRUE,FALSE,5,2,2,6,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,8.38,12.3780152671756,2283417.42424242,15.771,58.7112171837718,37.5894988066823,62.4105011933177,96.3007159904541,3.69928400954589,FALSE,8.75,6.60000000000002,1.00403910588884,0.755468562205963,2.6830605555102,2.16818524751901,4.08054675306249,0.861919556992791,76.2794476035746,84.0752804922187,57.6498158687647,FALSE,FALSE
"134","13-05-14",877.5,888.69,877.14,887.1,1579300,887.1,888.69,636,"May","2Q","2013","Tue",877.53,TRUE,FALSE,FALSE,TRUE,882.47,TRUE,873.38,FALSE,FALSE,TRUE,878.89,FALSE,TRUE,FALSE,FALSE,11.5500000000001,12.3470676691729,2271932.08955224,15.2,83.1168831168828,3.11688311688322,96.8831168831168,86.233766233766,13.766233766234,83.1168831168828,TRUE,9.57000000000005,6.87,1.09056100646132,0.780477829658155,1.79235323816955,1.54184265650219,3.48447907796041,9.67333333333337,0.636403508771931,888.69,873.38,53.625081645983,875.31,888.69,872.16,71.3248638838477,870.84,888.69,868.23,79.4721407624632,TRUE,11.5500000000001,0.759868421052635,FALSE,FALSE,FALSE,FALSE,5,2,2,2,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,9.09000000000003,12.3531060606061,2277139.84962406,15.2265,-14.9614961496151,60.6160616061603,39.3839383938397,45.6545654565452,54.3454345434548,FALSE,-2.70000000000005,6.04999999999995,-0.306738011656049,0.694221324643141,0.446413241303523,2.36809257725463,1.8547965875457,0.632668921507458,21.5324927255094,46.9803370786512,69.4519621109605,FALSE,FALSE
"135","13-05-15",895.5,916.38,894.02,915.89,3985900,915.89,916.38,636,"May","2Q","2013","Wed",887.1,TRUE,FALSE,TRUE,FALSE,888.69,TRUE,877.14,FALSE,FALSE,TRUE,877.5,TRUE,FALSE,TRUE,FALSE,27.6899999999999,12.4615671641791,2284628.14814815,15.9475,91.1896243291591,6.618962432916,93.381037567084,97.8085867620751,2.19141323792491,91.1896243291591,TRUE,28.79,38.36,3.24540638034043,4.37136052328695,4.05121388727945,5.09592876485978,4.83728809679154,16.11,1.01018968490359,916.38,877.14,97.8338430173292,878.89,916.38,873.38,86.046511627907,875.31,916.38,872.16,91.7684305744008,TRUE,22.36,1.40210064273397,FALSE,FALSE,FALSE,FALSE,5,2,2,3,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,11.5500000000001,12.3470676691729,2271932.08955224,15.2,83.1168831168828,3.11688311688322,96.8831168831168,86.233766233766,13.766233766234,TRUE,9.57000000000005,6.87,1.09056100646132,0.780477829658155,1.79235323816955,1.54184265650219,3.48447907796041,0.636403508771931,53.625081645983,71.3248638838477,79.4721407624632,FALSE,FALSE
"136","13-05-16",919,919.98,902.01,903.87,3209600,903.87,919.98,636,"May","2Q","2013","Thu",915.89,FALSE,TRUE,TRUE,FALSE,916.38,TRUE,894.02,FALSE,FALSE,TRUE,895.5,TRUE,FALSE,TRUE,FALSE,17.97,12.5023703703704,2291429.41176471,15.619,-84.1958820255981,94.5464663327768,5.45353366722324,10.3505843071787,89.6494156928213,84.1958820255981,TRUE,-12.02,16.77,-1.31238467501555,1.8904294893473,3.00160678267409,2.68566170205515,3.71666590168449,19.07,1.22094884435623,919.98,894.02,32.2419106317411,877.5,919.98,877.14,61.5546218487395,878.89,919.98,873.38,53.6051502145923,FALSE,17.97,1.15052180037134,FALSE,FALSE,TRUE,FALSE,5,2,2,4,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,27.6899999999999,12.4615671641791,2284628.14814815,15.9475,91.1896243291591,6.618962432916,93.381037567084,97.8085867620751,2.19141323792491,TRUE,28.79,38.36,3.24540638034043,4.37136052328695,4.05121388727945,5.09592876485978,4.83728809679154,1.01018968490359,97.8338430173292,86.046511627907,91.7684305744008,FALSE,FALSE
"137","13-05-17",910.02,913.49,900.52,909.18,2792000,909.18,919.98,636,"May","2Q","2013","Fri",903.87,TRUE,FALSE,TRUE,FALSE,919.98,FALSE,902.01,TRUE,TRUE,FALSE,919,FALSE,TRUE,FALSE,FALSE,12.97,12.5058088235294,2295083.21167883,14.4085,-6.47648419429476,73.2459521973784,26.7540478026216,66.7694680030837,33.2305319969163,6.47648419429476,FALSE,5.30999999999995,-6.71000000000004,0.587473862391708,-0.732620729563593,2.48900913087589,3.60671430036579,3.2889131249787,19.5433333333333,1.35637528773525,919.98,900.52,-50.4624871531348,895.5,919.98,894.02,52.6964560862863,877.5,919.98,877.14,73.9495798319326,TRUE,12.97,0.900163098171219,FALSE,FALSE,FALSE,FALSE,5,2,2,5,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,17.97,12.5023703703704,2291429.41176471,15.619,-84.1958820255981,94.5464663327768,5.45353366722324,10.3505843071787,89.6494156928213,TRUE,-12.02,16.77,-1.31238467501555,1.8904294893473,3.00160678267409,2.68566170205515,3.71666590168449,1.22094884435623,32.2419106317411,61.5546218487395,53.6051502145923,FALSE,FALSE
"138","13-05-20",905,920.6,905,908.53,2272700,908.53,920.6,636,"May","2Q","2013","Mon",909.18,FALSE,TRUE,FALSE,TRUE,913.49,TRUE,900.52,FALSE,FALSE,TRUE,910.02,FALSE,TRUE,FALSE,FALSE,15.6,12.5283941605839,2294921.01449275,13.7405,22.6282051282049,0,100,22.6282051282049,77.3717948717951,22.6282051282049,FALSE,-0.649999999999977,4.65999999999997,-0.0714929936866171,0.515560866053733,-0.803589950758277,2.41573667004846,3.53264275865213,15.5133333333334,1.12902247613503,920.6,900.52,-7.42031872509963,919,920.6,900.52,-52.1414342629482,895.5,920.6,894.02,49.0218209179833,FALSE,15.6,1.13532986426986,FALSE,FALSE,TRUE,FALSE,5,2,2,6,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,12.97,12.5058088235294,2295083.21167883,14.4085,-6.47648419429476,73.2459521973784,26.7540478026216,66.7694680030837,33.2305319969163,FALSE,5.30999999999995,-6.71000000000004,0.587473862391708,-0.732620729563593,2.48900913087589,3.60671430036579,3.2889131249787,1.35637528773525,-50.4624871531348,52.6964560862863,73.9495798319326,FALSE,FALSE
"139","13-05-21",908.02,911.66,897.61,906.97,1983000,906.97,920.6,636,"May","2Q","2013","Tue",908.53,FALSE,TRUE,FALSE,TRUE,920.6,FALSE,905,TRUE,TRUE,FALSE,905,TRUE,FALSE,FALSE,FALSE,14.05,12.5394202898551,2292676.97841727,13.686,-7.47330960854062,74.0925266903915,25.9074733096085,66.6192170818508,33.3807829181492,7.47330960854062,FALSE,-1.55999999999995,-2.20999999999992,-0.171705942566558,-0.243076178534496,0.342969674842619,-0.973916081625514,2.23988276406268,14.2066666666667,1.03804374299771,920.6,897.61,8.5689430187039,910.02,920.6,897.61,-13.2666376685513,919,920.6,897.61,-52.3270987385819,FALSE,14.05,1.02659652199327,FALSE,FALSE,TRUE,FALSE,5,2,2,2,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,15.6,12.5283941605839,2294921.01449275,13.7405,22.6282051282049,0,100,22.6282051282049,77.3717948717951,FALSE,-0.649999999999977,4.65999999999997,-0.0714929936866171,0.515560866053733,-0.803589950758277,2.41573667004846,3.53264275865213,1.12902247613503,-7.42031872509963,-52.1414342629482,49.0218209179833,FALSE,FALSE
